0.000000000000000000e+00 9.645766797846820895e-01 1.004281807910117230e+00 9.553532183623613117e-01 9.955384135246276855e-01 9.032225012779235840e-01 8.936347812414169312e-02 2.952446928247809410e-03
1.000000000000000000e+02 8.481929498290678993e-01 1.004442941282666313e+00 8.006733925621190018e-01 5.672729611396789551e-01 5.667459964752197266e-01 1.756975398166105151e-04 3.512545372359454632e-04
2.000000000000000000e+02 8.502818919323736901e-01 1.007413476190212931e+00 6.231932618474806951e-01 2.473567277193069458e-01 2.361568659543991089e-01 1.112413883674889803e-04 1.108861900866031647e-02
3.000000000000000000e+02 8.240951189710837843e-01 1.058671089400540222e+00 4.876073530156745939e-01 1.291802823543548584e-01 9.625742584466934204e-02 7.402582559734582901e-05 3.284882009029388428e-02
4.000000000000000000e+02 8.322442915718260004e-01 1.089857380299955159e+00 4.564516695869786922e-01 1.026634573936462402e-01 7.162651419639587402e-02 7.500068022636696696e-05 3.096194751560688019e-02
5.000000000000000000e+02 8.636053133390256820e-01 1.139494821560888882e+00 4.346394321404666861e-01 7.822208106517791748e-02 5.003131181001663208e-02 6.950030183361377567e-06 2.818381600081920624e-02
6.000000000000000000e+02 8.799189765788789641e-01 1.156578434359175622e+00 4.180901744004954512e-01 7.135632634162902832e-02 4.088784754276275635e-02 1.059184251062106341e-05 3.045788966119289398e-02
7.000000000000000000e+02 8.840585577895245795e-01 1.160441541756872752e+00 4.120258275378921864e-01 6.768481433391571045e-02 3.729754686355590820e-02 1.912827246997039765e-05 3.036813810467720032e-02
8.000000000000000000e+02 8.869289747530878509e-01 1.163173192612663165e+00 4.080408401894077830e-01 6.489466130733489990e-02 3.469721600413322449e-02 2.084911466226913035e-05 3.017659112811088562e-02
9.000000000000000000e+02 8.896273562380176969e-01 1.165792888394403093e+00 4.047841455312128356e-01 6.251933425664901733e-02 3.252987563610076904e-02 1.721969783829990774e-05 2.997224032878875732e-02
1.000000000000000000e+03 8.927250592166413590e-01 1.168784698054449178e+00 4.017272645746123305e-01 6.037195771932601929e-02 3.055823594331741333e-02 1.543956386740319431e-05 2.979828231036663055e-02
1.100000000000000000e+03 8.963544020280995728e-01 1.172306146592720699e+00 3.987472105037990766e-01 5.842018499970436096e-02 2.876369655132293701e-02 1.051657091011293232e-05 2.964597195386886597e-02
1.200000000000000000e+03 9.006143531835346661e-01 1.176333572285257700e+00 3.958076234190223142e-01 5.660544335842132568e-02 2.714333310723304749e-02 1.145879923569737002e-05 2.945065125823020935e-02
1.300000000000000000e+03 9.055607057583386910e-01 1.180669217631364898e+00 3.929296867856132414e-01 5.489514768123626709e-02 2.570135332643985748e-02 6.610910531890112907e-06 2.918718568980693817e-02
1.400000000000000000e+03 9.114800519585850580e-01 1.185374649371868427e+00 3.900562881212074617e-01 5.327057838439941406e-02 2.439667098224163055e-02 2.570779543020762503e-05 2.884820103645324707e-02
1.500000000000000000e+03 9.183224460423946578e-01 1.190580640157820058e+00 3.871682089154744877e-01 5.169199407100677490e-02 2.320246025919914246e-02 3.762995447686989792e-06 2.848577126860618591e-02
1.600000000000000000e+03 9.264095907574960709e-01 1.195963402552372656e+00 3.843475039628781453e-01 5.018401145935058594e-02 2.212299965322017670e-02 3.445943548285868019e-06 2.805756777524948120e-02
1.700000000000000000e+03 9.354433035252840423e-01 1.201282632173693354e+00 3.816791184981604967e-01 4.875203967094421387e-02 2.116500213742256165e-02 3.754152658075327054e-06 2.758328244090080261e-02
1.800000000000000000e+03 9.456039998903985611e-01 1.206589011465508898e+00 3.791186230970222670e-01 4.734215885400772095e-02 2.029347047209739685e-02 4.430901753949001431e-06 2.704425528645515442e-02
1.900000000000000000e+03 9.564493744151946197e-01 1.211464992991982514e+00 3.767768725738186997e-01 4.598226770758628845e-02 1.950401253998279572e-02 5.074907676316797733e-06 2.647317945957183838e-02
2.000000000000000000e+03 9.682340290894025925e-01 1.216443387768499251e+00 3.743718656097215769e-01 4.464110732078552246e-02 1.875774748623371124e-02 8.795932444627396762e-06 2.587456256151199341e-02
2.100000000000000000e+03 9.803659004813720657e-01 1.220334685560694021e+00 3.726534301290360118e-01 4.330714792013168335e-02 1.806817017495632172e-02 6.040735570422839373e-06 2.523293532431125641e-02
2.200000000000000000e+03 9.926916282734172814e-01 1.224135634338210599e+00 3.708911104948001136e-01 4.199206829071044922e-02 1.741677895188331604e-02 6.274439328990411013e-06 2.456901408731937408e-02
2.300000000000000000e+03 1.005033323879410911e+00 1.227289409358595096e+00 3.694471420897749714e-01 4.067774862051010132e-02 1.678822748363018036e-02 5.996250365569721907e-06 2.388352341949939728e-02
2.400000000000000000e+03 1.016936372590610871e+00 1.229287721962290636e+00 3.685356936588101706e-01 3.941701352596282959e-02 1.619391888380050659e-02 2.257034429931081831e-05 2.320052310824394226e-02
2.500000000000000000e+03 1.028651603445196017e+00 1.231817322844923179e+00 3.669104381963472772e-01 3.819610178470611572e-02 1.566278375685214996e-02 1.803061968530528247e-05 2.251528948545455933e-02
2.600000000000000000e+03 1.040779165890125091e+00 1.236265419559988477e+00 3.636944467449635399e-01 3.736206144094467163e-02 1.512489560991525650e-02 8.515029912814497948e-05 2.215201780200004578e-02
2.700000000000000000e+03 1.050447969756770572e+00 1.234939418219708429e+00 3.637860536765078479e-01 3.594916313886642456e-02 1.472547743469476700e-02 5.578543095907662064e-06 2.121810615062713623e-02
2.800000000000000000e+03 1.060074328550932865e+00 1.235735492603670993e+00 3.624146310137458249e-01 3.496032208204269409e-02 1.435599476099014282e-02 5.770281859440729022e-06 2.059855498373508453e-02
2.900000000000000000e+03 1.069344187994125894e+00 1.236485296981810755e+00 3.610005599947533894e-01 3.400948643684387207e-02 1.401567831635475159e-02 9.646377293393015862e-06 1.998415961861610413e-02
3.000000000000000000e+03 1.077833906543336662e+00 1.236353228673932714e+00 3.601264599876587424e-01 3.309578448534011841e-02 1.372595876455307007e-02 1.267827974515967071e-05 1.935714855790138245e-02
3.100000000000000000e+03 1.085458979324084750e+00 1.234247525115360844e+00 3.603172966022890611e-01 3.270793333649635315e-02 1.351462211459875107e-02 1.313631801167502999e-04 1.906194910407066345e-02
3.200000000000000000e+03 1.095106476159802167e+00 1.236952708772648402e+00 3.574394499566492800e-01 3.128270059823989868e-02 1.312787178903818130e-02 8.088181857601739466e-06 1.814674213528633118e-02
3.300000000000000000e+03 1.103135308151461880e+00 1.236771644310611595e+00 3.562728493917141637e-01 3.043630719184875488e-02 1.283628307282924652e-02 9.388568287249654531e-06 1.759063452482223511e-02
3.400000000000000000e+03 1.110707621132303036e+00 1.236686822700979294e+00 3.550498517193351189e-01 2.964660897850990295e-02 1.255496777594089508e-02 1.044483360601589084e-05 1.708119735121726990e-02
3.500000000000000000e+03 1.118093565331656603e+00 1.237251693430190480e+00 3.535101198453907134e-01 2.901616692543029785e-02 1.227324362844228745e-02 2.280393891851417720e-05 1.672011800110340118e-02
3.600000000000000000e+03 1.123618453381879156e+00 1.235737212654837824e+00 3.533077386847932044e-01 2.827904559671878815e-02 1.207949686795473099e-02 2.209751619375310838e-05 1.617745123803615570e-02
3.700000000000000000e+03 1.129519217778039986e+00 1.235591047913653817e+00 3.524094951774314199e-01 2.766081877052783966e-02 1.182613149285316467e-02 9.281372331315651536e-05 1.574187353253364563e-02
3.800000000000000000e+03 1.134590997225822129e+00 1.234773524313569126e+00 3.518200531035508005e-01 2.709547802805900574e-02 1.164940930902957916e-02 3.804741209023632109e-05 1.540802232921123505e-02
3.900000000000000000e+03 1.140420615954788719e+00 1.235088355434745822e+00 3.505424640572850081e-01 2.633199468255043030e-02 1.138434279710054398e-02 1.196904395328601822e-05 1.493568345904350281e-02
4.000000000000000000e+03 1.145283584417420730e+00 1.234583668528014933e+00 3.496960206875505128e-01 2.574750408530235291e-02 1.116790995001792908e-02 1.158240229415241629e-05 1.456801127642393112e-02
4.100000000000000000e+03 1.149829350776090386e+00 1.233912365114232967e+00 3.488541701052282340e-01 2.521251700818538666e-02 1.095871161669492722e-02 3.243767787353135645e-05 1.422136742621660233e-02
4.200000000000000000e+03 1.154101633910372238e+00 1.233069079134295531e+00 3.479655289230889625e-01 2.461872622370719910e-02 1.072541251778602600e-02 1.565942875458858907e-05 1.387765444815158844e-02
4.300000000000000000e+03 1.158342794041820722e+00 1.232279783751957680e+00 3.468759217111291870e-01 2.405104227364063263e-02 1.049467176198959351e-02 9.800129191717132926e-06 1.354657020419836044e-02
4.400000000000000000e+03 1.162053245037007354e+00 1.231085599367208294e+00 3.457737208787212690e-01 2.351483330130577087e-02 1.026193890720605850e-02 9.277831850340589881e-06 1.324361655861139297e-02
4.500000000000000000e+03 1.165633705354767402e+00 1.229856837784424339e+00 3.444285645551077302e-01 2.299436926841735840e-02 1.001308672130107880e-02 1.052963489200919867e-05 1.297075301408767700e-02
4.600000000000000000e+03 1.169174128374529609e+00 1.228604053008929942e+00 3.428194504146919730e-01 2.253174036741256714e-02 9.773384779691696167e-03 8.639460247650276870e-06 1.274971663951873779e-02
4.700000000000000000e+03 1.171079613431767363e+00 1.226422389695033255e+00 3.415571113817645332e-01 2.205474302172660828e-02 9.526631794869899750e-03 5.268496897770091891e-05 1.247542724013328552e-02
